###########Special and Religious Title###########
d_cao_dai;Cuu Trùng Ðài;;;;;;;;;;;;;x
d_cao_dai_adj;Giáo-Tông Kinh;;;;;;;;;;;;;x
d_republic_of_danang;Ðà Nang;;;;;;;;;;;;;x
d_republic_of_danang_adj;Cau thu;;;;;;;;;;;;;x

temple_barony_of_cao_dai;Giáo Xu;;;;;;;;;;;;;x
temple_county_of_cao_dai;Giáo Xu;;;;;;;;;;;;;x
temple_duchy_of_cao_dai;Giáo Xu;;;;;;;;;;;;;x
temple_kingdom_of_cao_dai;Giáo Xu;;;;;;;;;;;;;x
temple_empire_of_cao_dai;Giáo Xu;;;;;;;;;;;;;x

temple_barony_of_bani;Sang Magik of;;;;;;;;;;;;;x
temple_baron_bani;Acar;;;;;;;;;;;;;x
temple_baron_female_bani;Acar;;;;;;;;;;;;;x
temple_county_of_bani;Medinate of;;;;;;;;;;;;;x
temple_count_bani;Medin;;;;;;;;;;;;;x
temple_count_female_bani;Medin;;;;;;;;;;;;;x
temple_duchy_of_bani;Katipate of;;;;;;;;;;;;;x
temple_duke_bani;Katip;;;;;;;;;;;;;x
temple_duke_female_bani;Katip;;;;;;;;;;;;;x
temple_kingdom_of_bani;Imamate of;;;;;;;;;;;;;x
temple_king_bani;Imam;;;;;;;;;;;;;x
temple_king_female_bani;Imam;;;;;;;;;;;;;x
temple_empire_of_bani;Pure Land of;;;;;;;;;;;;;x
temple_emperor_bani;Po Gru;;;;;;;;;;;;;x
temple_emperor_female_bani;Po Gru;;;;;;;;;;;;;x

###########Secular (Feudal) Title###########
empire_of_viet;Ðe Quoc;;;;;;;;;;;;;x
emperor_viet;Hoàng Ðe;;;;;;;;;;;;;x
emperor_female_viet;Hoàng Hau;;;;;;;;;;;;;x
kingdom_of_viet;Vuong Quoc;;;;;;;;;;;;;x
king_viet;Vua;;;;;;;;;;;;;x
king_female_viet;Vuong Hau;;;;;;;;;;;;;x
duchy_of_viet;Công Quoc;;;;;;;;;;;;;x
duke_viet;Công;;;;;;;;;;;;;x
duke_female_viet;Công Tuoc Phu Nhân;;;;;;;;;;;;;x
county_of_viet;Tinh;;;;;;;;;;;;;x
count_viet;Bá;;;;;;;;;;;;;x
count_female_viet;Bá Tuoc Phu Nhân;;;;;;;;;;;;;x
barony_of_viet;Huyen;;;;;;;;;;;;;x
baron_viet;Nam;;;;;;;;;;;;;x
baron_female_viet;Nam Tuoc Phu Nhân;;;;;;;;;;;;;x

k_champa;Campa;;;;;;;;;;;;;x
k_champa_adj;Champic;;;;;;;;;;;;;x

empire_of_chamic;Samrajya;;;;;;;;;;;;;x
emperor_chamic;Potanaraya;;;;;;;;;;;;;x
emperor_female_chamic;Potanaraya;;;;;;;;;;;;;x
kingdom_of_chamic;Nagara;;;;;;;;;;;;;x
king_chamic;Maharajadiraja;;;;;;;;;;;;;x
king_female_chamic;Maharajadiraja;;;;;;;;;;;;;x
duchy_of_chamic;Principality of;;;;;;;;;;;;;x
duke_chamic;Maharaja;;;;;;;;;;;;;x
duke_female_chamic;Maharaja;;;;;;;;;;;;;x
count_chamic;Raja;;;;;;;;;;;;;x
count_female_chamic;Raja;;;;;;;;;;;;;x

k_sedang;Sedang;;;;;;;;;;;;;x
k_sedang_adj;Sedangian;;;;;;;;;;;;;x

k_hmong;A Hmong;;;;;;;;;;;;;x
k_hmong_adj;Hmongian;;;;;;;;;;;;;x

k_sip_song_chau_tai;Sip Song Chau Tai;;;;;;;;;;;;;x
k_sip_song_chau_tai_adj;Tai Le;;;;;;;;;;;;;x
king_tai;Bá pua;;;;;;;;;;;;;x

k_tay_nung;State of Tho;;;;;;;;;;;;;x
k_tay_nung_adj;Tho-Tai;;;;;;;;;;;;;x

###########Secular (Republic) Title###########
city_empire_of_viet;Cong Hoà;;;;;;;;;;;;;x
city_emperor_viet;Tong Thong;;;;;;;;;;;;;x
city_emperor_female_viet;De Nhat Phu Nhân;;;;;;;;;;;;;x
city_kingdom_of_viet;Cong Hoà;;;;;;;;;;;;;x
city_king_viet;Vua;;;;;;;;;;;;;x
city_king_female_viet;Vua Phu Nhân;;;;;;;;;;;;;x
city_duchy_of_viet;Cong Hoà;;;;;;;;;;;;;x
city_duke_viet;Chu Tich;;;;;;;;;;;;;x
city_duke_female_viet;Chu Tich Phu Nhân;;;;;;;;;;;;;x
city_county_of_viet;Ðai Thành;;;;;;;;;;;;;x
city_count_viet;Phó Chu Tich;;;;;;;;;;;;;x
city_count_female_viet;Phó Chu Tich Phu Nhân;;;;;;;;;;;;;x
city_barony_of_viet;Thành Pho;;;;;;;;;;;;;x
city_baron_viet;Thi Truong;;;;;;;;;;;;;x
city_baron_female_viet;Thi Truong Phu Nhân;;;;;;;;;;;;;x

###########Viceroy Title###########
vice_royalty_kingdom_of_viet;Mien;;;;;;;;;;;;;x
vice_royalty_duke_viet;Tong Doc;;;;;;;;;;;;;x
vice_royalty_duke_female_viet;Tong Doc Phu Nhân;;;;;;;;;;;;;x
vice_royalty_duke_of_viet;Quan;;;;;;;;;;;;;x
vice_royalty_duke_viet;Tuân Phu;;;;;;;;;;;;;x
vice_royalty_duke_female_viet;Tuân Phu Nhân;;;;;;;;;;;;;x
