###########Secular (Feudal) Title###########
empire_of_han;Dìguó;;;;;;;;;;;;;x
emperor_han;Huángdì;;;;;;;;;;;;;x
emperor_female_han;Huánghòu;;;;;;;;;;;;;x
kingdom_of_han;Wángguó;;;;;;;;;;;;;x
king_han;Guówáng;;;;;;;;;;;;;x
king_female_han;Nuwáng;;;;;;;;;;;;;x
duchy_of_han;Gongguó;;;;;;;;;;;;;x
duke_han;Gongjué;;;;;;;;;;;;;x
duke_female_han;Gongjué Furén;;;;;;;;;;;;;x
county_of_han;Xiàn;;;;;;;;;;;;;x
count_han;Hóujué;;;;;;;;;;;;;x
count_female_han;Hóujué;;;;;;;;;;;;;x
barony_of_han;Nán;;;;;;;;;;;;;x
baron_han;Nan;;;;;;;;;;;;;x
baron_female_han;Nan Furén;;;;;;;;;;;;;x

bureaucracy_empire_of_han;Dìguó;;;;;;;;;;;;;x
bureaucracy_emperor_han;Huángdì;;;;;;;;;;;;;x
bureaucracy_emperor_female_han;Hoàng Hau;;;;;;;;;;;;;x
bureaucracy_kingdom_of_han;Wángguó;;;;;;;;;;;;;x
bureaucracy_king_han;Guówáng;;;;;;;;;;;;;x
bureaucracy_king_female_han;Nuwáng;;;;;;;;;;;;;x
bureaucracy_duchy_of_han;Gongguó;;;;;;;;;;;;;x
bureaucracy_duke_han;Gongjué;;;;;;;;;;;;;x
bureaucracy_duke_female_han;Gongjué Furén;;;;;;;;;;;;;x
bureaucracy_county_of_han;Xiàn;;;;;;;;;;;;;x
bureaucracy_count_han;Hóujué;;;;;;;;;;;;;x
bureaucracy_count_female_han;Hóujué Furén;;;;;;;;;;;;;x
bureaucracy_barony_of_han;Nán;;;;;;;;;;;;;x
bureaucracy_baron_han;Nánjué;;;;;;;;;;;;;x
bureaucracy_baron_female_han;Nánjué Furén;;;;;;;;;;;;;x

bureaucracy_empire_of_han_sanmin;Mínguó;;;;;;;;;;;;;x
bureaucracy_emperor_han_sanmin;Zongtong;;;;;;;;;;;;;x
bureaucracy_emperor_female_han_sanmin;Zongtong;;;;;;;;;;;;;x
bureaucracy_kingdom_of_han_sanmin;Gònghéguó;;;;;;;;;;;;;x
bureaucracy_king_han_sanmin;Zongtong;;;;;;;;;;;;;x
bureaucracy_king_female_han_sanmin;Zongtong;;;;;;;;;;;;;x

bureaucracy_empire_of_han_jibenyuanze;Mínguó;;;;;;;;;;;;;x
bureaucracy_emperor_han_jibenyuanze;Zongtong;;;;;;;;;;;;;x
bureaucracy_emperor_female_han_jibenyuanze;Zongtong;;;;;;;;;;;;;x
bureaucracy_kingdom_of_han_jibenyuanze;Wei;;;;;;;;;;;;;x
bureaucracy_king_han_jibenyuanze;Shujì;;;;;;;;;;;;;x
bureaucracy_king_female_han_jibenyuanze;Shujì;;;;;;;;;;;;;x

###########Secular (Republic) Title###########
city_empire_of_han;Mínguó;;;;;;;;;;;;;x
city_emperor_han;Zongtong;;;;;;;;;;;;;x
city_emperor_female_han;Zongtong;;;;;;;;;;;;;x
city_kingdom_of_han;Sheng;;;;;;;;;;;;;x
city_king_han;Zhouzhang;;;;;;;;;;;;;x
city_king_female_han;Nu Zhouzhang;;;;;;;;;;;;;x
city_duchy_of_han;Jùn;;;;;;;;;;;;;x
city_duke_han;Bùzhang;;;;;;;;;;;;;x
city_duke_female_han;Bùzhang;;;;;;;;;;;;;x
city_county_of_han;Shì;;;;;;;;;;;;;x
city_count_han;Shì Zhang;;;;;;;;;;;;;x
city_count_female_han;Shì Zhang;;;;;;;;;;;;;x
city_barony_of_han;Qu;;;;;;;;;;;;;x
city_baron_han;Zhang;;;;;;;;;;;;;x
city_baron_female_han;Zhang;;;;;;;;;;;;;x

city_empire_of_cina;Mínguó;;;;;;;;;;;;;x
city_emperor_cina;Zongtong;;;;;;;;;;;;;x
city_emperor_female_cina;Zongtong;;;;;;;;;;;;;x
city_kingdom_of_cina;Sheng;;;;;;;;;;;;;x
city_king_cina;Zhouzhang;;;;;;;;;;;;;x
city_king_female_cina;Nu Zhouzhang;;;;;;;;;;;;;x
city_duchy_of_cina;Jùn;;;;;;;;;;;;;x
city_duke_cina;Bùzhang;;;;;;;;;;;;;x
city_duke_female_cina;Bùzhang;;;;;;;;;;;;;x
city_county_of_cina;Shì;;;;;;;;;;;;;x
city_count_cina;Shì Zhang;;;;;;;;;;;;;x
city_count_female_cina;Shì Zhang;;;;;;;;;;;;;x
city_barony_of_cina;Qu;;;;;;;;;;;;;x
city_baron_cina;Zhang;;;;;;;;;;;;;x
city_baron_female_cina;Zhang;;;;;;;;;;;;;x

confederation_empire_of_han;Liánméng;;;;;;;;;;;;;x
confederation_emperor_han;Zongtong;;;;;;;;;;;;;x
confederation_emperor_female_han;Zongtong;;;;;;;;;;;;;x
confederation_kingdom_of_han;Sheng;;;;;;;;;;;;;x
confederation_king_han;Zhouzhang;;;;;;;;;;;;;x
confederation_king_female_han;Nu Zhouzhang;;;;;;;;;;;;;x
confederation_duchy_of_han;Jùn;;;;;;;;;;;;;x
confederation_duke_han;Bùzhang;;;;;;;;;;;;;x
confederation_duke_female_han;Bùzhang;;;;;;;;;;;;;x
confederation_county_of_han;Shì;;;;;;;;;;;;;x
confederation_count_han;Shì Zhang;;;;;;;;;;;;;x
confederation_count_female_han;Shì Zhang;;;;;;;;;;;;;x
confederation_barony_of_han;Qu;;;;;;;;;;;;;x
confederation_baron_han;Zhang;;;;;;;;;;;;;x
confederation_baron_female_han;Zhang;;;;;;;;;;;;;x
