###########Major Era Bookmark###########
BM_THE_WARRING_STATES;The Warring States;;;;;;;;;;;;;x
BM_THE_WARRING_STATES_DESC;In the throes of The Event, the Mighty Dragon of the East, the illustrious Middle Kingdom of China was turnt tumult in the cacophony of unrest which left the periphery of its mighty reach to extend their designs across the vast reaches of the Empire. From high above in Himalayas, the holy representatives of the Lamas of old dispute long and bitterly over the golden urn and the spiritual succession at the heart of the grand mandala of Dharma Kings. While in the core of the Han people, the many petty lords in the provinces vie for supremacy in the names of their many gods and creeds to fill Dragon Throne. The Thousands of Scholars of this new age buckle under the uncertainity that has disrupted the harmony of the Middle Kingdom as they hear the distant hooves of thunder rocking the foundations of the Heavens itself from the Horse Lords of the North and their so called "Eternal Khan".;;;;;;;;;;;;;x

ERA_CHAR_NAME_17;Zhao Zhiyuan;;;;;;;;;;;;;x
ERA_CHAR_INFO_2610001;In the centuries since the Event, the Hong have held onto power even as China has slowly descended into anarchy and endless bloodshed. The bloodshed has not remained outside the confines of the Forbidden City, however. Celestial Emperor Zhao Zhiyuan ascended to power, aided by the machinations of his wife Huzu Yuling, through the murder of his brother, the previous emperor, and the exile of his mother from the Imperial court. Now, the Celestial Emperor plans to take new lands in war and to achieve victory in wiping away the black memory of his dead brother. Can Zhiyuan stride into a new future for the Hong or will his past hold him back?;;;;;;;;;;;;;x

ERA_CHAR_NAME_18;Liang Shengmo;;;;;;;;;;;;;x
ERA_CHAR_INFO_9840001;The northern region of Dongbei has long fallen out of the grip of the Hong and into the grip of Eastern Lightning rebels. Since the collapse of the Hong in Dongbei, the rebels have split into four regimes: Ice City, the White Scars, Yeonbye, and Beidahuang Group. Liang Shengmo leads Beidahuang, and he has ambitions to take all of Dongbei from the other three regimes. To begin this conquest, Liang has gone to war with Yeonbye to finally unify the region for the first time since the Event.;;;;;;;;;;;;;x

ERA_CHAR_NAME_19;Wang Jun;;;;;;;;;;;;;x
ERA_CHAR_INFO_2603001;The House of Wang has an illustrious history in the years following the Event with their family being prefects for the Hong on numerous occasions. This record of exceptional service came to an end when Wang Chen was defeated in battle by Qin and Chu rebels, leading to the House of Wang being massacred by the Imperial court. Meanwhile, Wang Shengdong, prefect of Luoyang, managed to escape the massacre and rebel against the Hong. Ever since, the Wang has been implacable opponents of the Hong. Wang Jun, the newest Celestial Emperor of the Jin, has ambitions to rule China himself: can the Wang finally take on the Hong?;;;;;;;;;;;;;x

ERA_CHAR_NAME_20;Dalunpa Langdarma;;;;;;;;;;;;;x
ERA_CHAR_INFO_1942000;Tibet has been divided since before the Event, under the influence of the Hong and various Turkic chiefdoms. It was only the rise of Dalunpa Langdarma that brought change to Tibet. A rare man of action, Langdarma rose to power as a defender of the monastic orders and the Tibetan people against foreign interlopers from the east and the west. His heroic defense won him immense support from Tibetans across the board and led to the rebirth of the Tibetan Empire. Will this empire outlive Langdarma, or will Tibet collapse back into anarchy?;;;;;;;;;;;;;x

ERA_CHAR_NAME_21;Ying Kangmin;;;;;;;;;;;;;x
ERA_CHAR_INFO_2671001;The oldest and most implacable foes of the Hong, the Qin have been rebels for centuries until they have finally shifted from rebellion to independence. Though the threat of the Hong has receded, the Qin have fallen on hard times. The current Celestial Emperor, Ying Kangmin, is a weak scholar who has focused inward and his three sisters run much of the day to day operations in the empire. Will Kangmin recreate the glory of his ancestors, or will he remain in seclusion?;;;;;;;;;;;;;x

BM_THE_RISING_SUN;The Rising Sun;;;;;;;;;;;;;x
BM_THE_RISING_SUN_DESC;East of the formidable Dragon Throne lay the periphery states that dot the vast expanse of the Eastern Sea. In times long lost it said that the people that dwell these sleepy hills and islands are the sons of the Sun itself. The Event rolled like thundering waves washing away the old world in a deluge of flames, humanity awoke from the cinders to a world both strange yet familar a crucible for a future yet decided. In the battlefield of this new world, warriors of renown cast their lots to sally forth and bring glory for their clans and to honor long-held traditions passed to them by those now long departed. Who in their midst will glorious songs be sung of for eternity?;;;;;;;;;;;;;x

ERA_CHAR_NAME_3;Satoru Fukuzawa;;;;;;;;;;;;;x
ERA_CHAR_INFO_1603016;The fortunes of the Fukuzawa clan are the envy of the fractured lands of Japan. Long gone are the days of Tokyo's unquestioned dominance over the archipelago, but after centuries of turmoil the Kanto region sees yet another power rise. With a firm grip on the Imperial line, the latest scion of clan Fukuzawa sets his eyes on reclamation. He must be ever cautious however, for the barbarous north and the upstart west watch for any sign of weakness.;;;;;;;;;;;;;x

ERA_CHAR_NAME_4;Hiroto Kusunoki;;;;;;;;;;;;;x
ERA_CHAR_INFO_1604012;Within the ancient capital walls spring forth a new dynasty seeking to reforge the empire anew. Claiming distant descent from an Imperial cadet branch, the Kusunoki clan has risen to notability at an astounding rate. Their sudden rise through political intrigue leaves King Kusunoki Hiroto in a precarious position however. A great deal of effort will be needed to keep a religiously divided kingdom safe, both from within and without. Will the upstart king be uprooted before he can set his sights on grander ambitions?;;;;;;;;;;;;;x

ERA_CHAR_NAME_5;Sunao Tsuji;;;;;;;;;;;;;x
ERA_CHAR_INFO_1603007;Duke Tsuji "the One-Eyed Demon" of Oshu is both feared and much-maligned by his fellow followers of the Twin Crosses. Brilliant in mind and ambitious to a fault, the northern warlord calls upon the Angels, Buddhas, and Kami one and all to guide his hand. War drums sound across his domain, for this will be the campaign to sunder the land of the rising sun!;;;;;;;;;;;;;x

ERA_CHAR_NAME_6;Kim Song-Chol;;;;;;;;;;;;;x
ERA_CHAR_INFO_1598010;Placed upon the throne of Pyongyang after his late father's death, Kim Song-Chol while young has shown signs of the brillance of the illuminated Eternal Sun. Though his regents believe he could be played in the hands of Tyranny he sees beyond his throne a brilliant double rainbow, surely a sign of great fortune ahead of him?;;;;;;;;;;;;;x

ERA_CHAR_NAME_7;Choi Eun-Sung;;;;;;;;;;;;;x
ERA_CHAR_INFO_1597100;The weary King of Pusan, Choi Eun-Sung, sits nervously before his court, lifting his hand to steady the murmurs that surround him. The Choi Clan has stood many battles fighting for what they believe will finally bring salvation to this ruined world. Surrounded by heathens they hold their great custodial duties to bring salvation to the Ancient land of Hanguk.;;;;;;;;;;;;;x

BM_THE_FROZEN_NORTH;The Frozen North;;;;;;;;;;;;;x
BM_THE_FROZEN_NORTH_DESC;The Frozen North, Siberia, has always been a land of rugged adventurers whose fortified outposts are contested by the ever shifting tides of nomads following the old trails of their forebearers. This is also true for the People of the Rus who march long from their homeland in the Far West bringing with them their faith and their drive to be kingmakers among the diverse peoples of Siberia eventually for a time achieving such designs among the vast reaches of the North. However The Event laid low the Rus, none can agree what befell their once great nation as the great arteries were severed and their pleas fall to deaf ears, some cling to the old ways while others seek to forge new paths. In the vacuum their bickering descendants left behind, a new visionary may finally break the long stalemate and elect a new King of the North that shall bring glory to the slumbering expanse.;;;;;;;;;;;;;x

ERA_CHAR_NAME_12;Anatoly Torop;;;;;;;;;;;;;x
ERA_CHAR_INFO_1920023;In the days preceding the Event, a Russian man experienced a spiritual awakening. Sergei Torop declared himself Vissarion, the returned Jesus Christ. Preaching reincarnation, peace, and veganism, Vissarion established the Church of the Last Testament in the Siberian Taiga and weathered the Event in relative isolation. Vissarion himself died as a consequence of the Event, validating his long-held prediction of the apocalypse. His descendants have ruled since as prophets of the Kingdom of the Last Testament, with Anatoly Torop as the latest in his line. Siberia remains as forbidding as ever, but Anatoly yearns for more, power over not only heaven but also earth.;;;;;;;;;;;;;x

ERA_CHAR_NAME_13;Vyacheslav Sievers;;;;;;;;;;;;;x
ERA_CHAR_INFO_1917004;Novorussiya was once united under the rule of Emperor Konstantin "the Great" Konstantinovichi, a great man of history who wished to gather the Russian lands just like the tsars of old. However, Emperor Konstantin's dreams were dashed by the burghers of Vladivostok ever scheming in their estates to oust the former nobility to proclaim themselves masters of the sea. Emperor Konstantin's descendants were less capable and quickly the empire crumbled. Into this chaos emerged Vyacheslav Sievers, a Novobozhiye who sought a new paradise on Earth from thet chaos that surrounded him. Within a year, Khabarovsk laid without an heir as the last Konstantinovichi laid dead on the field of war, mortified Vyacheslav with his compatriots reluctantly crowned him King of Khabarovsk in an effort to restore a kingdom scarred by war. This newly minted king had but one goal left to achieve in this world to form "The Gestalt" that shall become the new world's god...;;;;;;;;;;;;;x

ERA_CHAR_NAME_14;Babaasan Petr Klyonov;;;;;;;;;;;;;x
ERA_CHAR_INFO_1240005;With the collapse of many of its neighbors, Irkutsk stands as a rare example of calm within the storm. Lake Baikal lies as a midpoint between the Russian Far East and the western portion of Siberia, acting as an important trading hub. Despite his kingdom's success, its king Babaasan Petr Klyonov was plagued by melancholy after the death of his first wife, and he began to neglect his duties. This all changed when a mysterious figure appeared from the north: Vasilisa Iuzhinskii. With her beauty and charm, Vasilisa enraptured the king, and they married almost immediately after her arrival. Babaasan Petr's new queen has breathed new life into him, but many of his people are still skeptical of Vasilisa. Some whisper that she is a sorceress, others say that she has bewitched the king for her own purposes.;;;;;;;;;;;;;x

ERA_CHAR_NAME_15;Vladimir Valuev;;;;;;;;;;;;;x
ERA_CHAR_INFO_1919009;The Kingdom of Amur was first formed by Dmitry "the Open-Handed" Valuev after he triumphed over the Pseudo-Cosmonauts. King Dmitry was a merry drunk who did not discern between Christian and heathen, leading his court to become fractious and divided. The older son Vladimir was a pious Christian while the younger son Yakov turned instead to life as an asture after a chance encounter with a wandering mystic. Yakov exposed his brother debaucherous affair and left with much of the court seeking instead to build a new state that observed a false idol of a "Father" much to Vladimir's disgust. Now alone on the throne of Amur, Vladimir feels a new resolve to reunify Amur with his beloved and challenge his brother on the faith of this new world.;;;;;;;;;;;;;x

ERA_CHAR_NAME_16;Leizer Davidovich;;;;;;;;;;;;;x
ERA_CHAR_INFO_1917032;Emperor Konstantin "the Great" Konstantinovichi once ruled Novorussiya from Vladivostok, his three principles being Orthodoxy, Autocracy, and Nationality. That perturbed the merchants of Vladivostok. Among these merchants was the Davidovich dynasty, a Jewish family who feared the emperor further expanding his powers. Due to that, House Davidovich bankrolled Vladimir Galetsky who was already plotting to rebel against the Emperor culminating in the Republican Uprising of 2460. The Republican rebels pushed Emperor Konstantin out of Vladivostok. A republic was established in the emperor's absence. After the death of the first Prince Mayor and his son, Moses Davidovich was elected Prince Mayor due to his family's great wealth and ruled for many years. Moses's son Leizer Davidovich rules in Shkotovsky and is determined to continue republican traditions.;;;;;;;;;;;;;x

BM_THE_LAND_OF_STUPAS;The Land of Stupas;;;;;;;;;;;;;x
BM_THE_LAND_OF_STUPAS_DESC;A land of countless temples, pagodas and stupas long has this vast and beautiful land been host to towering monuments of Englightened Emperors and God-Kings alike. Even after the Event, the great temple complexes have been maintained and robed men can be seen burning incense and singing the ancient mantras of bygone days. Like a Phoenix great empires have arisen again casting their games of hegemony over the many petty kings that make this land their home. From the eternal rivalry of the Peafowl and Elephant born from the disturbance in the tranquil existence of infinity, to the bygone days of the Dragon Throne of Vietnam and the many petty princes that follow the naga spirit's glows along the Mekong. Who will bring harmony at last to the ancient jungles of Indochina?;;;;;;;;;;;;;x

ERA_CHAR_NAME_1;Nguyen Hoang Manh Lai;;;;;;;;;;;;;x
ERA_CHAR_INFO_2875014;Manh Lai, Proud Son of Thang Long, emerging from the Fractured Northern Capital of Hà Nôi, he has manage to subdue the unruly Tributes of the North, to claim the spot on the ancient throne. Holding the Ancient title of the First Dragon Emperor of Vietnam after the Fall, Nguyen Hoang Quang-Trung, Reviving the Honored Traditions of his beaucratic forebearers, His court holds the Old Imperial Exams and the Honored Tradition of Holding the Proceedings of the Perfume Festival, in the spirit of Shakyamuni. He Prays that he can mercifully unite the Empire of his Ancestors.;;;;;;;;;;;;;x

ERA_CHAR_NAME_8;Lord Anolat Banya;;;;;;;;;;;;;x
ERA_CHAR_INFO_1551101;The Ancient Empire of the Peafowl so feared by many has but become a shadow of its former self. Long has it faced an uphill battle against the rising tides of disperate faiths and peoples seeking to break free from its roost. The Old Guard in Mandalay has modestly risen to be once more among the many great hegemons of this new age having organized the Weizzan sorcerers to yield against its might as it sets its gaze westward to settle old scores against their rivals in Old Siam. Unease stands before the mighty peafowl for as it rises it could be easily stomped by the thundering steps of the White Elephant.;;;;;;;;;;;;;x

ERA_CHAR_NAME_9;Lord Konthai Kattiyawongse;;;;;;;;;;;;;x
