#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LOADING_TIP_0;China will grow larger.;;;;;;;;;;;;;x
"LOADING_TIP_1;"You have been banished from Kingdom of Pyongyang.";;;;;;;;;;;;;x
LOADING_TIP_2;Beware the Americanist…;;;;;;;;;;;;;x
"LOADING_TIP_3;"Consummatum Est!" (It is finished!) -Jose Rizal on his execution.;;;;;;;;;;;;;x
LOADING_TIP_4;"The good shine from afar, like the Himalaya mountains. But the wicked are unseen, like arrows shot in the night." -Dhammapada. 304;;;;;;;;;;;;;x
LOADING_TIP_5;People of Ezo combines traditions of Shinto and northern Japan's Ainu people.;;;;;;;;;;;;;x
"LOADING_TIP_6;"By faith the flood is overcrossed. By vigilance the sea. By effort dukkha’s overcome." -Sutta Nipatta 1.10;;;;;;;;;;;;;x
"LOADING_TIP_7;"Never shall the Malays vanish from the Earth, as long as they hold true to Islam";;;;;;;;;;;;;x
"LOADING_TIP_8;"However much a Dog barks at a Hill, it shall not collapse.";;;;;;;;;;;;;x
"LOADING_TIP_9;"God may gives kings the divine rights to rule, but he can also take it away and give it to a common man who is more worthy of it if the king is unjust." -Letter to King of Gia Dinh;;;;;;;;;;;;;x
"LOADING_TIP_10;"There are fish in the water and rice in the fields." - Sukhothai Inscription No. 1;;;;;;;;;;;;;x
LOADING_TIP_11;Man found God and tried to make Him theirs.;;;;;;;;;;;;;x
LOADING_TIP_12;PlaceholderTextNo12;;;;;;;;;;;;;x
LOADING_TIP_13;PlaceholderTextNo13;;;;;;;;;;;;;x
LOADING_TIP_14;PlaceholderTextNo14;;;;;;;;;;;;;x
LOADING_TIP_15;PlaceholderTextNo15;;;;;;;;;;;;;x
LOADING_TIP_16;PlaceholderTextNo16;;;;;;;;;;;;;x
LOADING_TIP_17;PlaceholderTextNo17;;;;;;;;;;;;;x
LOADING_TIP_18;PlaceholderTextNo18;;;;;;;;;;;;;x
LOADING_TIP_19;PlaceholderTextNo19;;;;;;;;;;;;;x
LOADING_TIP_20;PlaceholderTextNo20;;;;;;;;;;;;;x
LOADING_TIP_21;PlaceholderTextNo21;;;;;;;;;;;;;x
LOADING_TIP_22;PlaceholderTextNo22;;;;;;;;;;;;;x
LOADING_TIP_23;PlaceholderTextNo23;;;;;;;;;;;;;x
LOADING_TIP_24;PlaceholderTextNo24;;;;;;;;;;;;;x
LOADING_TIP_25;PlaceholderTextNo25;;;;;;;;;;;;;x
LOADING_TIP_26;PlaceholderTextNo26;;;;;;;;;;;;;x
LOADING_TIP_27;PlaceholderTextNo27;;;;;;;;;;;;;x
LOADING_TIP_28;PlaceholderTextNo28;;;;;;;;;;;;;x
LOADING_TIP_29;PlaceholderTextNo29;;;;;;;;;;;;;x
LOADING_TIP_30;PlaceholderTextNo30;;;;;;;;;;;;;x
LOADING_TIP_31;PlaceholderTextNo31;;;;;;;;;;;;;x
LOADING_TIP_32;PlaceholderTextNo32;;;;;;;;;;;;;x
LOADING_TIP_33;PlaceholderTextNo33;;;;;;;;;;;;;x
LOADING_TIP_34;PlaceholderTextNo34;;;;;;;;;;;;;x
LOADING_TIP_35;PlaceholderTextNo35;;;;;;;;;;;;;x
LOADING_TIP_36;PlaceholderTextNo36;;;;;;;;;;;;;x
LOADING_TIP_37;PlaceholderTextNo37;;;;;;;;;;;;;x
LOADING_TIP_38;PlaceholderTextNo38;;;;;;;;;;;;;x
LOADING_TIP_39;PlaceholderTextNo39;;;;;;;;;;;;;x
LOADING_TIP_40;PlaceholderTextNo40;;;;;;;;;;;;;x
LOADING_TIP_41;PlaceholderTextNo41;;;;;;;;;;;;;x
LOADING_TIP_42;PlaceholderTextNo42;;;;;;;;;;;;;x
LOADING_TIP_43;PlaceholderTextNo43;;;;;;;;;;;;;x
LOADING_TIP_44;PlaceholderTextNo44;;;;;;;;;;;;;x
LOADING_TIP_45;PlaceholderTextNo45;;;;;;;;;;;;;x
LOADING_TIP_46;PlaceholderTextNo46;;;;;;;;;;;;;x
LOADING_TIP_47;PlaceholderTextNo47;;;;;;;;;;;;;x
LOADING_TIP_48;PlaceholderTextNo48;;;;;;;;;;;;;x
LOADING_TIP_49;PlaceholderTextNo49;;;;;;;;;;;;;x
LOADING_TIP_50;PlaceholderTextNo50;;;;;;;;;;;;;x
LOADING_TIP_51;PlaceholderTextNo51;;;;;;;;;;;;;x
LOADING_TIP_52;PlaceholderTextNo52;;;;;;;;;;;;;x
LOADING_TIP_53;PlaceholderTextNo53;;;;;;;;;;;;;x
