#CODE;ENGLISH;;;;;;;;;;;;;x
d_aceh_selatan;Aceh Selatan;;;;;;;;;;;;;x
d_aceh_selatan_adj;Aceh Selatanian;;;;;;;;;;;;;x
d_aceh_utara;Aceh Utara;;;;;;;;;;;;;x
d_aceh_utara_adj;Aceh Utaran;;;;;;;;;;;;;x
d_achinsk;Achinsk;;;;;;;;;;;;;x
d_achinsk_adj;Achinskian;;;;;;;;;;;;;x
d_agin;Agin;;;;;;;;;;;;;x
d_agin_adj;Aginian;;;;;;;;;;;;;x
d_agusan;Agusan;;;;;;;;;;;;;x
d_agusan_adj;Agusanian;;;;;;;;;;;;;x
d_aichi;Aichi;;;;;;;;;;;;;x
d_aichi_adj;Aichian;;;;;;;;;;;;;x
d_ak_dovurak;Ak-Dovurak;;;;;;;;;;;;;x
d_ak_dovurak_adj;Ak-Dovurakian;;;;;;;;;;;;;x
d_akan;Akan;;;;;;;;;;;;;x
d_akan_adj;Akanian;;;;;;;;;;;;;x
d_aksu;Aksu;;;;;;;;;;;;;x
d_aksu_adj;Aksian;;;;;;;;;;;;;x
d_aldansky;Aldansky;;;;;;;;;;;;;x
d_aldansky_adj;Aldanskian;;;;;;;;;;;;;x
d_altai;Altai;;;;;;;;;;;;;x
d_altai_adj;Altian;;;;;;;;;;;;;x
d_altain_nuruu;Altain Nuruu;;;;;;;;;;;;;x
d_altain_nuruu_adj;Altain Nurian;;;;;;;;;;;;;x
d_altay;Altay;;;;;;;;;;;;;x
d_altay_adj;Altaian;;;;;;;;;;;;;x
d_alxa;Alxa;;;;;;;;;;;;;x
d_alxa_adj;Alxan;;;;;;;;;;;;;x
d_amursky;Amursky;;;;;;;;;;;;;x
d_amursky_adj;Amurskian;;;;;;;;;;;;;x
d_angara;Angara;;;;;;;;;;;;;x
d_angara_adj;Angaran;;;;;;;;;;;;;x
d_anqing;Anqing;;;;;;;;;;;;;x
d_anqing_adj;Anqingian;;;;;;;;;;;;;x
d_anshan;Anshan;;;;;;;;;;;;;x
d_anshan_adj;Anshanian;;;;;;;;;;;;;x
d_anyang;Anyang;;;;;;;;;;;;;x
d_anyang_adj;Anyangian;;;;;;;;;;;;;x
d_aomori;Aomori;;;;;;;;;;;;;x
d_aomori_adj;Aomorian;;;;;;;;;;;;;x
d_arsenyevsky;Arsenyevsky;;;;;;;;;;;;;x
d_arsenyevsky_adj;Arsenyevskian;;;;;;;;;;;;;x
d_asuka;Asuka;;;;;;;;;;;;;x
d_asuka_adj;Asukan;;;;;;;;;;;;;x
d_ayeyarwady;Ayeyarwady;;;;;;;;;;;;;x
d_ayeyarwady_adj;Ayeyarwadian;;;;;;;;;;;;;x
d_ayutthaya;Ayutthaya;;;;;;;;;;;;;x
d_ayutthaya_adj;Ayutthayan;;;;;;;;;;;;;x
d_bago;Bago;;;;;;;;;;;;;x
d_bago_adj;Bagian;;;;;;;;;;;;;x
d_baise;Baise;;;;;;;;;;;;;x
d_baise_adj;Baisean;;;;;;;;;;;;;x
d_baishan;Baishan;;;;;;;;;;;;;x
