###########Regional Localization###########
custom_monsoon_region;Monsoon Region;;;;;;;;;;;;;x
world_indochina;Indochina;;;;;;;;;;;;;x
custom_old_vietnam;Old Vietnam;;;;;;;;;;;;;x
custom_old_cambodia;Old Cambodia;;;;;;;;;;;;;x
custom_old_laos;Old Laos;;;;;;;;;;;;;x
custom_old_siam;Old Siam;;;;;;;;;;;;;x
custom_old_burma;Old Burma;;;;;;;;;;;;;x
custom_pennisular_malaysia;West Malaysia;;;;;;;;;;;;;x
custom_sumatra;Sumatra;;;;;;;;;;;;;x
custom_andaman;Andaman and Nicobar Islands;;;;;;;;;;;;;x
custom_singapura;Singapura;;;;;;;;;;;;;x
